Fecha,Profundidad,Magnitud,Latitud X,Longitud Y,Region
2023-02-16,114,2.5,-21.209,-68.673,Región de Antofagasta
2023-02-16,26,2.7,-32.072,-71.793,
2023-02-16,124,2.7,-21.654,-68.364,Región de Antofagasta
2023-02-16,22,2.7,-32.07,-71.812,
2023-02-16,274,4.5,-22.977,-66.795,Jujuy
2023-02-16,148,3.5,-37.29,-71.076,Neuquén
2023-02-16,61,2.7,-33.164,-71.213,Región de Valparaíso
2023-02-16,15,3.0,-23.047,-71.017,
2023-02-16,136,2.9,-36.14,-70.965,Región del Maule
2023-02-16,125,3.1,-23.564,-68.248,Región de Antofagasta
2023-02-17,107,2.6,-20.378,-69.215,Región de Tarapacá
2023-02-17,220,3.3,-23.122,-66.845,Jujuy
2023-02-17,141,2.6,-21.773,-68.509,Región de Antofagasta
2023-02-17,16,3.1,-45.055,-75.736,
2023-02-17,78,2.8,-20.819,-69.35,Región de Tarapacá
2023-02-17,128,2.8,-21.422,-68.541,Región de Antofagasta
2023-02-17,47,2.5,-20.303,-70.031,Región de Tarapacá
2023-02-17,107,2.7,-22.905,-68.854,Región de Antofagasta
2023-02-17,233,3.3,-24.185,-67.667,Salta
2023-02-17,237,2.9,-24.157,-67.691,Región de Antofagasta
2023-02-17,84,3.6,-21.465,-69.108,Región de Antofagasta
2023-02-17,225,3.3,-24.272,-67.371,Salta
2023-02-17,238,3.4,-24.248,-67.622,Salta
2023-02-17,246,3.0,-24.071,-67.551,Región de Antofagasta
2023-02-17,99,3.1,-24.446,-69.362,Región de Antofagasta
2023-02-17,30,2.5,-19.753,-70.364,
2023-02-17,260,3.0,-23.154,-67.445,Región de Antofagasta
2023-02-17,235,2.9,-24.071,-67.557,Región de Antofagasta
2023-02-18,105,2.7,-20.415,-69.364,Región de Tarapacá
2023-02-18,31,2.9,-19.943,-71.086,
2023-02-18,35,4.9,-19.925,-71.102,
2023-02-18,134,2.8,-21.202,-68.499,Región de Antofagasta
2023-02-18,34,2.5,-33.946,-71.741,Región del Libertador General Bernardo O'Higgins
2023-02-18,102,2.6,-20.697,-68.826,Región de Tarapacá
2023-02-18,105,2.6,-22.3,-68.699,Región de Antofagasta
2023-02-18,115,3.8,-22.26,-68.692,Región de Antofagasta
2023-02-18,14,3.4,-21.467,-70.38,
2023-02-18,109,2.7,-19.944,-68.886,Región de Tarapacá
2023-02-18,243,4.1,-23.897,-67.101,Salta
2023-02-18,102,3.1,-19.959,-69.196,Región de Tarapacá
2023-02-18,212,3.0,-24.143,-67.699,Región de Antofagasta
2023-02-18,196,3.4,-20.946,-67.716,Potosí
2023-02-18,53,2.5,-30.436,-71.405,Región de Coquimbo
2023-02-18,109,4.3,-31.148,-70.608,Región de Coquimbo
2023-02-18,240,2.9,-24.136,-67.542,Salta
2023-02-18,193,2.9,-21.148,-67.655,Potosí
2023-02-18,108,3.1,-34.67,-70.811,Región del Libertador General Bernardo O'Higgins
2023-02-18,133,2.5,-31.902,-70.168,San Juan
2023-02-18,233,3.3,-24.192,-67.745,Región de Antofagasta
2023-02-19,85,2.7,-27.715,-70.27,Región de Atacama
2023-02-19,126,3.2,-22.607,-68.153,Región de Antofagasta
2023-02-19,114,2.7,-22.777,-68.496,Región de Antofagasta
2023-02-19,24,4.0,-30.419,-71.605,Región de Coquimbo
2023-02-19,11,3.6,-48.043,-75.373,Región Aysén del General Carlos Ibáñez del Campo
2023-02-19,113,2.8,-21.176,-68.958,Región de Tarapacá
2023-02-19,120,2.7,-22.221,-68.739,Región de Antofagasta
2023-02-19,37,3.8,-19.913,-71.114,
2023-02-19,5,2.6,-22.297,-68.99,Región de Antofagasta
2023-02-19,16,3.3,-45.78,-74.763,Región Aysén del General Carlos Ibáñez del Campo
2023-02-19,36,5.3,-19.93,-71.099,
2023-02-20,104,3.8,-32.921,-70.424,Región de Valparaíso
2023-02-20,117,2.6,-32.528,-70.032,San Juan
2023-02-20,135,3.2,-21.502,-68.479,Región de Antofagasta
2023-02-20,50,3.0,-32.236,-71.638,
2023-02-20,154,3.2,-21.518,-68.385,Región de Antofagasta
2023-02-20,118,2.5,-22.588,-68.809,Región de Antofagasta
2023-02-20,30,3.1,-36.328,-74.481,
2023-02-20,91,3.9,-23.432,-69.095,Región de Antofagasta
2023-02-20,10,3.2,-35.196,-74.494,
2023-02-20,131,2.9,-21.786,-68.479,Región de Antofagasta
2023-02-20,194,3.6,-24.677,-71.501,
2023-02-20,46,2.7,-29.197,-71.409,Región de Coquimbo
2023-02-20,127,3.4,-21.167,-68.53,Región de Antofagasta
2023-02-20,88,3.0,-21.342,-68.922,Región de Antofagasta
2023-02-20,47,3.4,-34.748,-71.798,Región del Libertador General Bernardo O'Higgins
2023-02-20,120,2.8,-22.783,-68.875,Región de Antofagasta
2023-02-20,207,3.6,-23.94,-67.223,Salta
2023-02-21,82,3.6,-22.218,-69.829,Región de Antofagasta
2023-02-21,120,3.4,-22.016,-68.594,Región de Antofagasta
2023-02-21,57,2.9,-29.365,-71.134,Región de Coquimbo
2023-02-21,53,3.5,-39.466,-72.911,Región de Los Ríos
2023-02-21,120,3.6,-21.711,-68.721,Región de Antofagasta
2023-02-21,47,2.9,-30.694,-71.375,Región de Coquimbo
2023-02-21,88,2.5,-23.308,-69.384,Región de Antofagasta
2023-02-21,30,2.7,-38.565,-73.704,
2023-02-21,61,2.9,-28.411,-70.683,Región de Atacama
2023-02-21,105,3.8,-17.963,-70.06,Tacna
2023-02-21,26,3.7,-18.498,-71.191,
2023-02-21,42,2.9,-36.215,-73.095,
2023-02-21,33,3.1,-32.406,-71.673,
2023-02-21,62,3.9,-19.068,-70.085,Región de Arica y Parinacota
2023-02-21,25,2.9,-27.392,-70.79,Región de Atacama
2023-02-22,241,3.2,-23.039,-67.152,Región de Antofagasta
2023-02-22,15,2.7,-35.78,-72.906,
2023-02-22,13,2.8,-35.772,-72.973,
2023-02-22,15,3.4,-35.765,-72.951,
2023-02-22,24,4.0,-35.728,-73.04,
2023-02-22,39,2.8,-30.165,-72.175,
2023-02-22,20,3.1,-35.88,-73.481,
2023-02-22,25,3.2,-35.779,-72.98,
2023-02-22,18,4.0,-35.69,-73.09,
2023-02-22,65,3.2,-23.814,-70.086,Región de Antofagasta
2023-02-22,34,4.0,-30.149,-72.229,
2023-02-22,111,4.3,-20.905,-68.992,Región de Tarapacá
2023-02-22,128,3.0,-21.46,-68.408,Región de Antofagasta
2023-02-22,106,2.7,-24.561,-68.892,Región de Antofagasta
2023-02-22,31,3.1,-31.554,-71.816,
2023-02-22,235,4.2,-24.003,-67.161,Salta
2023-02-22,180,2.8,-19.748,-68.317,Potosí
2023-02-22,43,2.8,-36.683,-72.551,Región de Ñuble
2023-02-22,120,3.3,-21.36,-68.695,Región de Antofagasta
2023-02-22,98,2.8,-18.408,-69.518,Región de Arica y Parinacota
2023-02-22,265,3.6,-23.155,-67.321,Región de Antofagasta
2023-02-22,34,3.0,-38.593,-74.03,
2023-02-22,110,2.6,-23.46,-68.697,Región de Antofagasta
2023-02-22,117,3.8,-18.05,-69.706,Región de Arica y Parinacota
2023-02-22,119,3.4,-21.237,-68.906,Región de Tarapacá
2023-02-22,22,2.8,-38.54,-73.831,
2023-02-22,110,2.8,-22.404,-69.209,Región de Antofagasta
2023-02-23,8,3.7,-19.891,-71.112,
2023-02-23,116,3.0,-21.475,-68.431,Región de Antofagasta
2023-02-23,15,3.9,-26.828,-71.066,
2023-02-23,34,2.7,-31.159,-71.682,
2023-02-23,53,2.5,-27.541,-70.524,Región de Atacama
2023-02-23,40,2.6,-31.793,-72.101,
2023-02-23,94,4.3,-23.134,-68.703,Región de Antofagasta
2023-02-23,28,2.7,-33.901,-73.078,
2023-02-23,235,3.4,-24.239,-67.658,Salta
2023-02-23,71,2.5,-33.587,-70.836,Región Metropolitana de Santiago
2023-02-23,43,2.6,-31.783,-72.114,
2023-02-23,254,2.9,-23.735,-67.432,Región de Antofagasta
2023-02-23,130,2.7,-29.107,-69.864,Región de Atacama
2023-02-23,188,3.4,-22.45,-67.883,Potosí
2023-02-23,40,2.5,-20.245,-70.232,
2023-02-23,232,5.2,-23.965,-67.165,Salta
2023-02-23,28,2.7,-33.858,-73.107,
2023-02-23,27,3.7,-33.852,-73.07,
2023-02-23,28,2.6,-33.892,-73.159,
2023-02-23,110,2.5,-23.26,-69.988,Región de Antofagasta
2023-02-23,130,2.9,-21.801,-68.694,Región de Antofagasta
2023-02-23,39,5.5,-33.849,-72.965,
2023-02-23,14,3.0,-29.463,-69.892,San Juan
2023-02-23,114,2.5,-19.486,-69.01,Región de Tarapacá
2023-02-23,104,2.5,-22.799,-68.835,Región de Antofagasta
2023-02-23,235,2.9,-23.901,-66.791,Jujuy
2023-02-23,218,3.3,-23.911,-66.759,Jujuy
2023-02-23,75,2.5,-33.058,-70.885,Región Metropolitana de Santiago
2023-02-23,33,2.6,-30.423,-71.665,Región de Coquimbo
2023-02-23,99,2.8,-24.374,-69.183,Región de Antofagasta
2023-02-23,27,4.1,-30.419,-71.644,Región de Coquimbo
2023-02-23,35,4.3,-30.439,-71.694,
2023-02-23,31,2.5,-43.168,-74.272,Región de Los Lagos
2023-02-23,108,2.9,-23.911,-69.064,Región de Antofagasta
2023-02-23,36,2.6,-34.007,-72.328,
2023-02-23,33,2.7,-32.242,-71.742,
2023-02-23,220,3.4,-22.05,-67.69,Potosí
2023-02-24,28,2.9,-33.866,-73.012,
2023-02-24,25,3.9,-25.097,-70.806,
2023-02-24,97,2.6,-22.898,-68.886,Región de Antofagasta
2023-02-24,172,3.4,-20.848,-67.956,Potosí
2023-02-24,30,2.5,-33.871,-72.998,
2023-02-24,55,3.3,-33.919,-73.036,
2023-02-24,101,2.7,-23.039,-68.995,Región de Antofagasta
2023-02-24,288,3.7,-24.056,-67.901,Región de Antofagasta
2023-02-24,252,3.7,-23.952,-67.321,Región de Antofagasta
2023-02-24,43,2.7,-31.779,-72.103,
2023-02-24,134,2.6,-23.165,-68.578,Región de Antofagasta
2023-02-24,118,2.7,-23.149,-68.417,Región de Antofagasta
2023-02-24,133,3.1,-31.669,-69.927,San Juan
2023-02-24,160,2.7,-22.794,-68.447,Región de Antofagasta
2023-02-24,191,4.0,-24.522,-67.254,Salta
2023-02-24,266,2.6,-24.051,-67.737,Región de Antofagasta
2023-02-24,37,3.8,-32.111,-71.811,
2023-02-24,25,2.7,-33.845,-73.073,
2023-02-24,30,2.5,-33.846,-73.003,
2023-02-24,98,2.7,-23.478,-68.615,Región de Antofagasta
2023-02-24,92,2.6,-22.419,-68.779,Región de Antofagasta
2023-02-24,27,3.1,-32.113,-71.762,
2023-02-24,112,2.6,-20.736,-69.275,Región de Tarapacá
2023-02-24,22,2.9,-26.851,-71.069,
2023-02-24,84,2.8,-19.114,-69.582,Región de Tarapacá
2023-02-24,32,2.6,-32.821,-71.858,
2023-02-24,124,2.7,-23.522,-68.597,Región de Antofagasta
2023-02-24,137,4.4,-21.989,-68.647,Región de Antofagasta
2023-02-24,24,2.6,-26.851,-71.092,
2023-02-24,27,2.5,-33.879,-73.175,
2023-02-24,189,3.6,-24.441,-67.33,Salta
2023-02-24,23,3.5,-26.851,-71.063,
2023-02-24,138,2.5,-18.486,-69.166,Región de Arica y Parinacota
2023-02-24,26,2.9,-33.912,-73.032,
2023-02-24,32,3.0,-19.886,-71.11,
2023-02-24,114,2.5,-23.225,-68.898,Región de Antofagasta
2023-02-24,28,3.0,-33.864,-73.103,
2023-02-24,113,2.7,-21.111,-69.046,Región de Tarapacá
2023-02-24,25,3.1,-33.845,-73.135,
2023-02-24,25,2.6,-33.902,-73.073,
2023-02-24,28,3.8,-33.849,-73.372,
2023-02-24,24,2.5,-32.11,-71.798,
2023-02-24,32,3.9,-32.097,-71.793,
2023-02-24,30,4.4,-32.134,-71.704,
2023-02-24,166,3.3,-17.926,-69.452,Región de Arica y Parinacota
2023-02-25,235,3.0,-24.02,-67.574,Región de Antofagasta
2023-02-25,138,2.5,-23.09,-68.82,Región de Antofagasta
2023-02-25,255,3.9,-23.84,-67.319,Región de Antofagasta
2023-02-25,39,4.8,-36.899,-73.521,
2023-02-25,110,2.6,-21.139,-68.944,Región de Tarapacá
2023-02-25,227,3.0,-24.154,-67.63,Región de Antofagasta
2023-02-25,128,3.1,-36.952,-71.136,Región de Ñuble
2023-02-25,24,3.7,-26.847,-71.054,
2023-02-25,107,2.5,-22.897,-68.986,Región de Antofagasta
2023-02-25,155,3.1,-23.493,-67.837,Región de Antofagasta
2023-02-25,115,2.8,-21.154,-68.954,Región de Tarapacá
2023-02-25,207,2.7,-23.518,-66.923,Jujuy
2023-02-25,35,4.2,-21.61,-70.246,
2023-02-25,229,3.4,-24.215,-67.776,Salta
2023-02-25,28,2.5,-30.424,-71.682,Región de Coquimbo
2023-02-25,62,3.1,-21.969,-70.183,Región de Antofagasta
2023-02-25,116,2.8,-21.739,-68.622,Región de Antofagasta
2023-02-26,38,2.5,-29.9,-71.75,
2023-02-26,121,2.5,-22.177,-68.727,Región de Antofagasta
2023-02-26,73,2.7,-20.263,-69.489,Región de Tarapacá
2023-02-26,26,2.9,-33.963,-73.107,
2023-02-26,45,2.8,-29.938,-71.489,
2023-02-26,117,3.4,-21.305,-68.822,Región de Antofagasta
2023-02-26,105,2.5,-20.542,-69.271,Región de Tarapacá
2023-02-26,34,2.9,-30.583,-71.587,Región de Coquimbo
2023-02-26,98,2.8,-20.468,-68.939,Región de Tarapacá
2023-02-26,262,3.0,-23.345,-67.442,Región de Antofagasta
2023-02-26,44,3.8,-18.559,-70.674,
2023-02-26,54,2.9,-34.016,-73.173,
2023-02-26,22,2.6,-32.252,-71.706,
2023-02-26,29,2.9,-33.86,-72.614,
2023-02-26,24,2.7,-30.645,-71.511,Región de Coquimbo
2023-02-26,133,2.7,-20.966,-68.653,Región de Tarapacá
2023-02-26,52,3.2,-20.112,-70.019,Región de Tarapacá
2023-02-26,94,2.5,-20.912,-69.711,Región de Tarapacá
2023-02-27,118,4.2,-21.087,-68.889,Región de Tarapacá
2023-02-27,47,2.9,-33.688,-71.674,
2023-02-27,214,3.7,-24.264,-67.674,Salta
2023-02-27,135,4.5,-21.819,-68.728,Región de Antofagasta
2023-02-27,94,2.6,-20.72,-69.002,Región de Tarapacá
2023-02-27,122,2.8,-22.182,-68.926,Región de Antofagasta
2023-02-27,80,4.5,-26.876,-70.196,Región de Atacama
2023-02-27,36,3.1,-30.099,-71.435,
2023-02-27,113,4.3,-22.503,-68.856,Región de Antofagasta
2023-02-27,20,2.8,-36.884,-73.395,
2023-02-27,112,2.5,-21.145,-68.967,Región de Tarapacá
2023-02-27,23,2.8,-38.911,-75.19,
2023-02-27,220,3.0,-24.24,-67.567,Salta
2023-02-27,256,3.4,-23.997,-67.404,Región de Antofagasta
2023-02-27,105,3.6,-35.023,-70.963,Región del Maule
2023-02-28,138,3.7,-21.92,-68.491,Región de Antofagasta
2023-02-28,134,3.0,-21.758,-68.506,Región de Antofagasta
2023-02-28,106,3.6,-19.06,-69.347,Región de Arica y Parinacota
2023-02-28,34,2.9,-19.055,-70.914,
2023-02-28,22,3.7,-19.077,-70.974,
2023-02-28,99,3.9,-34.897,-70.9,Región del Maule
2023-02-28,30,3.1,-32.214,-71.766,
2023-02-28,38,2.8,-19.038,-70.949,
2023-02-28,57,4.1,-30.088,-71.309,Región de Coquimbo
2023-02-28,237,4.1,-23.917,-67.206,Salta
2023-02-28,128,3.9,-21.634,-68.55,Región de Antofagasta
2023-02-28,23,3.9,-20.898,-70.853,
2023-02-28,26,3.5,-20.923,-70.827,
2023-02-28,105,2.8,-21.982,-68.689,Región de Antofagasta
2023-03-01,50,3.1,-29.852,-71.902,
2023-03-01,102,2.7,-21.025,-69.023,Región de Tarapacá
2023-03-01,41,3.9,-34.798,-71.83,Región del Libertador General Bernardo O'Higgins
2023-03-01,92,3.2,-20.289,-69.428,Región de Tarapacá
2023-03-01,144,3.9,-17.75,-69.196,La Paz
2023-03-01,32,2.8,-32.949,-72.049,
2023-03-01,95,3.1,-23.103,-69.04,Región de Antofagasta
2023-03-01,104,2.6,-20.517,-69.069,Región de Tarapacá
2023-03-01,108,4.1,-22.162,-68.946,Región de Antofagasta
2023-03-01,114,3.6,-21.117,-68.914,Región de Tarapacá
2023-03-01,110,3.3,-21.052,-68.795,Región de Tarapacá
2023-03-01,73,3.4,-24.957,-69.724,Región de Antofagasta
2023-03-02,261,3.2,-23.968,-67.461,Región de Antofagasta
2023-03-02,119,2.9,-21.91,-68.611,Región de Antofagasta
2023-03-02,10,2.7,-34.069,-73.541,
2023-03-02,106,3.0,-24.258,-68.714,Región de Antofagasta
2023-03-02,118,3.4,-22.063,-68.737,Región de Antofagasta
2023-03-02,15,3.0,-35.591,-73.921,
2023-03-02,40,3.8,-19.892,-71.022,
2023-03-02,31,2.7,-19.829,-71.144,
2023-03-02,129,2.5,-22.946,-68.586,Región de Antofagasta
2023-03-02,12,3.7,-41.013,-73.899,Región de Los Lagos
2023-03-02,94,2.7,-22.723,-68.878,Región de Antofagasta
2023-03-02,138,3.1,-21.011,-68.624,Región de Tarapacá
2023-03-02,113,2.5,-22.213,-68.566,Región de Antofagasta
2023-03-02,227,4.4,-24.368,-67.635,Salta
2023-03-03,107,2.5,-20.881,-68.981,Región de Tarapacá
2023-03-03,222,3.3,-24.222,-66.948,Salta
2023-03-03,23,2.9,-21.977,-70.441,
2023-03-03,23,3.0,-31.186,-72.389,
2023-03-03,115,2.7,-20.271,-68.995,Región de Tarapacá
2023-03-03,92,4.0,-23.494,-69.277,Región de Antofagasta
2023-03-03,119,2.7,-20.322,-68.934,Región de Tarapacá
2023-03-03,141,2.8,-21.271,-68.259,Región de Antofagasta
2023-03-03,123,2.5,-21.91,-68.564,Región de Antofagasta
2023-03-03,32,2.7,-30.466,-71.573,Región de Coquimbo
2023-03-03,31,2.6,-32.047,-71.645,
2023-03-03,242,3.2,-23.926,-67.283,Salta
2023-03-03,117,3.7,-21.394,-68.823,Región de Antofagasta
2023-03-03,109,2.8,-23.592,-68.768,Región de Antofagasta
2023-03-03,93,3.4,-24.58,-69.331,Región de Antofagasta
2023-03-03,37,4.2,-33.601,-72.028,
2023-03-03,31,2.6,-32.591,-71.716,
2023-03-03,125,3.5,-22.068,-68.66,Región de Antofagasta
2023-03-03,232,2.9,-24.166,-67.776,Región de Antofagasta
2023-03-03,103,3.8,-20.184,-69.1,Región de Tarapacá
2023-03-03,66,2.6,-39.462,-72.758,Región de Los Ríos
2023-03-04,130,3.1,-31.792,-70.402,San Juan
2023-03-04,47,3.0,-21.341,-69.704,Región de Tarapacá
2023-03-04,15,2.6,-36.065,-73.152,
2023-03-04,111,3.1,-20.937,-69.04,Región de Tarapacá
2023-03-04,112,3.6,-20.663,-68.954,Región de Tarapacá
2023-03-04,20,2.6,-32.299,-71.746,
2023-03-04,24,2.6,-32.302,-71.739,
2023-03-04,34,2.5,-32.304,-71.721,
2023-03-04,135,2.7,-21.582,-68.593,Región de Antofagasta
2023-03-04,145,2.6,-23.257,-68.895,Región de Antofagasta
2023-03-04,96,3.2,-27.0,-69.471,Región de Atacama
2023-03-04,182,3.2,-23.609,-66.768,Jujuy
2023-03-04,134,2.8,-22.141,-68.754,Región de Antofagasta
2023-03-04,29,2.8,-33.599,-71.955,
2023-03-04,221,3.7,-24.165,-67.589,Salta
2023-03-04,85,3.1,-28.328,-70.372,Región de Atacama
2023-03-04,274,3.3,-22.996,-67.557,Región de Antofagasta
2023-03-04,112,2.8,-22.348,-68.657,Región de Antofagasta
2023-03-04,148,3.4,-19.325,-68.667,Región de Tarapacá
2023-03-04,32,2.6,-33.616,-71.955,
2023-03-04,261,2.6,-24.283,-68.35,Región de Antofagasta
2023-03-04,30,2.8,-33.622,-71.989,
2023-03-04,29,2.5,-33.612,-71.967,
2023-03-04,100,2.9,-23.691,-69.13,Región de Antofagasta
2023-03-04,217,2.6,-24.168,-67.858,Región de Antofagasta
2023-03-04,145,2.6,-40.727,-72.106,Región de Los Lagos
2023-03-04,145,2.9,-27.584,-68.877,Catamarca
2023-03-04,254,2.5,-23.378,-67.473,Región de Antofagasta
2023-03-04,115,2.6,-22.506,-68.827,Región de Antofagasta
2023-03-04,32,3.1,-30.172,-72.073,
2023-03-05,229,3.4,-24.158,-67.922,Región de Antofagasta
2023-03-05,133,2.5,-21.731,-68.637,Región de Antofagasta
2023-03-05,33,4.4,-28.258,-71.214,
2023-03-05,146,2.8,-23.541,-68.015,Región de Antofagasta
2023-03-05,7,2.6,-40.571,-72.164,Región de Los Ríos
2023-03-05,205,2.7,-22.422,-67.932,Región de Antofagasta
2023-03-05,32,2.7,-33.598,-71.999,
2023-03-05,68,2.5,-32.0,-71.111,Región de Coquimbo
2023-03-05,128,2.7,-21.186,-68.518,Región de Antofagasta
2023-03-05,38,2.5,-22.749,-69.911,Región de Antofagasta
2023-03-05,35,3.1,-33.603,-71.982,
2023-03-05,40,4.0,-30.733,-71.407,Región de Coquimbo
2023-03-05,283,3.3,-23.156,-67.424,Región de Antofagasta
2023-03-05,141,3.8,-28.268,-69.318,La Rioja
2023-03-05,233,2.7,-24.312,-67.777,Salta
2023-03-05,257,3.2,-23.899,-67.267,Salta
2023-03-05,128,2.8,-24.083,-68.357,Región de Antofagasta
2023-03-05,116,2.8,-21.099,-68.696,Región de Tarapacá
2023-03-05,247,2.6,-24.131,-67.619,Región de Antofagasta
